date_computed,date,stateid,state_de,state_en,num_users,num_detections,num_trend,detection_rate,detection_rate_trend
2020-10-28,2020-07-21,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,9,7.5407,0.002742230347349177,0.002297592931139549
2020-10-28,2020-07-22,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,6,7.6251,0.0018281535648994515,0.002323308957952468
2020-10-28,2020-07-23,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,8,7.6825,0.002437538086532602,0.0023407982937233393
2020-10-28,2020-07-24,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,11,7.7105,0.0033516148689823277,0.0023493296770262036
2020-10-28,2020-07-25,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,9,7.7077,0.002742230347349177,0.0023484765386959172
2020-10-28,2020-07-26,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,7,7.679,0.0021328458257160268,0.0023397318708104813
2020-10-28,2020-07-27,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,6,7.6322,0.0018281535648994515,0.0023254722730042658
2020-10-28,2020-07-28,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,3,7.5734,0.0009140767824497258,0.0023075563680682513
2020-10-28,2020-07-29,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,9,7.5056,0.002742230347349177,0.002286898232784887
2020-10-28,2020-07-30,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,9,7.4227,0.002742230347349177,0.002261639244363193
2020-10-28,2020-07-31,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,10,7.3215,0.0030469226081657527,0.0022308043875685557
2020-10-28,2020-08-01,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,9,7.2021,0.002742230347349177,0.0021944241316270564
2020-10-28,2020-08-02,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,5,7.0697,0.0015234613040828763,0.0021540828762949423
2020-10-28,2020-08-03,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,6,6.9333,0.0018281535648994515,0.0021125228519195613
2020-10-28,2020-08-04,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,5,6.7977,0.0015234613040828763,0.0020712065813528334
2020-10-28,2020-08-05,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,5,6.6659,0.0015234613040828763,0.002031048141377209
2020-10-28,2020-08-06,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,5,6.5371,0.0015234613040828763,0.001991803778184034
2020-10-28,2020-08-07,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,8,6.4074,0.002437538086532602,0.0019522851919561244
2020-10-28,2020-08-08,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,8,6.2698,0.002437538086532602,0.0019103595368677635
2020-10-28,2020-08-09,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,7,6.1203,0.0021328458257160268,0.0018648080438756856
2020-10-28,2020-08-10,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,6,5.9585,0.0018281535648994515,0.0018155088360755636
2020-10-28,2020-08-11,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,4,5.7858,0.001218769043266301,0.0017628884826325411
2020-10-28,2020-08-12,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,5,5.6035,0.0015234613040828763,0.0017073430834856796
2020-10-28,2020-08-13,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,7,5.4096,0.0021328458257160268,0.0016482632541133457
2020-10-28,2020-08-14,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,6,5.2007,0.0018281535648994515,0.001584613040828763
2020-10-28,2020-08-15,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,9,4.9766,0.002742230347349177,0.0015163315051797686
2020-10-28,2020-08-16,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,7,4.7388,0.0021328458257160268,0.0014438756855575869
2020-10-28,2020-08-17,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,5,4.4966,0.0015234613040828763,0.0013700792199878122
2020-10-28,2020-08-18,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,5,4.2642,0.0015234613040828763,0.0012992687385740402
2020-10-28,2020-08-19,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,1,4.0564,0.0003046922608165753,0.001235953686776356
2020-10-28,2020-08-20,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,1,3.8898,0.0003046922608165753,0.0011851919561243144
2020-10-28,2020-08-21,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,1,3.7747,0.0003046922608165753,0.0011501218769043268
2020-10-28,2020-08-22,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,2,3.7157,0.0006093845216331506,0.0011321450335161486
2020-10-28,2020-08-23,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,2,3.7119,0.0006093845216331506,0.0011309872029250457
2020-10-28,2020-08-24,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,3,3.7588,0.0009140767824497258,0.001145277269957343
2020-10-28,2020-08-25,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,4,3.8486,0.001218769043266301,0.0011726386349786716
2020-10-28,2020-08-26,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,4,3.972,0.001218769043266301,0.0012102376599634368
2020-10-28,2020-08-27,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,4,4.1199,0.001218769043266301,0.0012553016453382086
2020-10-28,2020-08-28,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,4,4.2833,0.001218769043266301,0.0013050883607556368
2020-10-28,2020-08-29,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,3,4.453,0.0009140767824497258,0.0013567946374162098
2020-10-28,2020-08-30,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,6,4.6193,0.0018281535648994515,0.001407464960390006
2020-10-28,2020-08-31,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,7,4.7694,0.0021328458257160268,0.001453199268738574
2020-10-28,2020-09-01,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,6,4.8934,0.0018281535648994515,0.0014909811090798293
2020-10-28,2020-09-02,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,7,4.9858,0.0021328458257160268,0.001519134673979281
2020-10-28,2020-09-03,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,6,5.0433,0.0018281535648994515,0.001536654478976234
2020-10-28,2020-09-04,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,7,5.0668,0.0021328458257160268,0.0015438147471054234
2020-10-28,2020-09-05,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,7,5.0589,0.0021328458257160268,0.0015414076782449726
2020-10-28,2020-09-06,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,5,5.0261,0.0015234613040828763,0.0015314137720901888
2020-10-28,2020-09-07,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,4,4.9789,0.001218769043266301,0.0015170322973796467
2020-10-28,2020-09-08,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,4,4.9277,0.001218769043266301,0.0015014320536258377
2020-10-28,2020-09-09,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,4,4.8809,0.001218769043266301,0.001487172455819622
2020-10-28,2020-09-10,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,5,4.845,0.0015234613040828763,0.0014762340036563071
2020-10-28,2020-09-11,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,3,4.8248,0.0009140767824497258,0.0014700792199878123
2020-10-28,2020-09-12,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,5,4.8255,0.0015234613040828763,0.001470292504570384
2020-10-28,2020-09-13,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,6,4.8485,0.0018281535648994515,0.001477300426569165
2020-10-28,2020-09-14,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,4,4.8957,0.001218769043266301,0.0014916819012797075
2020-10-28,2020-09-15,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,4,4.9711,0.001218769043266301,0.0015146556977452773
2020-10-28,2020-09-16,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,3,5.0771,0.0009140767824497258,0.0015469530773918343
2020-10-28,2020-09-17,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,5,5.214,0.0015234613040828763,0.0015886654478976235
2020-10-28,2020-09-18,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,5,5.3781,0.0015234613040828763,0.0016386654478976234
2020-10-28,2020-09-19,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,5,5.5652,0.0015234613040828763,0.0016956733698964047
2020-10-28,2020-09-20,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,6,5.7703,0.0018281535648994515,0.0017581657525898842
2020-10-28,2020-09-21,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,6,5.9873,0.0018281535648994515,0.0018242839731870812
2020-10-28,2020-09-22,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,7,6.2107,0.0021328458257160268,0.001892352224253504
2020-10-28,2020-09-23,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,8,6.4347,0.002437538086532602,0.001960603290676417
2020-10-28,2020-09-24,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,6,6.6554,0.0018281535648994515,0.002027848872638635
2020-10-28,2020-09-25,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,9,6.8719,0.002742230347349177,0.0020938147471054234
2020-10-28,2020-09-26,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,9,7.082,0.002742230347349177,0.002157830591102986
2020-10-28,2020-09-27,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,6,7.2877,0.0018281535648994515,0.0022205057891529554
2020-10-28,2020-09-28,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,10,7.4949,0.0030469226081657527,0.0022836380255941502
2020-10-28,2020-09-29,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,8,7.707,0.002437538086532602,0.0023482632541133456
2020-10-28,2020-09-30,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,9,7.9322,0.002742230347349177,0.002416879951249238
2020-10-28,2020-10-01,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,9,8.1794,0.002742230347349177,0.0024921998781230956
2020-10-28,2020-10-02,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,8,8.4598,0.002437538086532602,0.002577635588056063
2020-10-28,2020-10-03,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,6,8.786,0.0018281535648994515,0.00267702620353443
2020-10-28,2020-10-04,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,8,9.1697,0.002437538086532602,0.0027939366240097505
2020-10-28,2020-10-05,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,8,9.6172,0.002437538086532602,0.0029302864107251677
2020-10-28,2020-10-06,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,8,10.1323,0.002437538086532602,0.003087233394271786
2020-10-28,2020-10-07,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,8,10.7156,0.002437538086532602,0.0032649603900060937
2020-10-28,2020-10-08,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,10,11.3635,0.0030469226081657527,0.003462370505789153
2020-10-28,2020-10-09,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,10,12.0669,0.0030469226081657527,0.0036766910420475323
2020-10-28,2020-10-10,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,11,12.814,0.0033516148689823277,0.0039043266301035952
2020-10-28,2020-10-11,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,11,13.5888,0.0033516148689823277,0.004140402193784278
2020-10-28,2020-10-12,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,19,14.3719,0.00578915295551493,0.004379006703229738
2020-10-28,2020-10-13,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,21,15.1384,0.006398537477148081,0.004612553321145643
2020-10-28,2020-10-14,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,21,15.8729,0.006398537477148081,0.004836349786715417
2020-10-28,2020-10-15,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,19,16.5716,0.00578915295551493,0.005049238269347958
2020-10-28,2020-10-16,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,19,17.241,0.00578915295551493,0.005253199268738574
2020-10-28,2020-10-17,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,12,17.8925,0.003656307129798903,0.005451706276660573
2020-10-28,2020-10-18,7,Rheinland-Pfalz,Rhineland-Palatinate,3282,17,18.5408,0.005179768433881779,0.005649238269347959
2020-10-28,2020-04-21,8,Baden-Württemberg,Baden-Württemberg,8146,20,17.3295,0.0024551927326295114,0.0021273631230051557
2020-10-28,2020-04-22,8,Baden-Württemberg,Baden-Württemberg,8146,16,16.666,0.001964154186103609,0.002045912104100172
2020-10-28,2020-04-23,8,Baden-Württemberg,Baden-Württemberg,8146,14,16.0077,0.001718634912840658,0.0019650994353056714
2020-10-28,2020-04-24,8,Baden-Württemberg,Baden-Württemberg,8146,12,15.3588,0.0014731156395777069,0.001885440707095507
2020-10-28,2020-04-25,8,Baden-Württemberg,Baden-Württemberg,8146,13,14.7193,0.0015958752762091823,0.0018069359194696785
2020-10-28,2020-04-26,8,Baden-Württemberg,Baden-Württemberg,8146,15,14.0823,0.0018413945494721335,0.0017287380309354285
2020-10-28,2020-04-27,8,Baden-Württemberg,Baden-Württemberg,8146,18,13.4378,0.00220967345936656,0.0016496194451264424
2020-10-28,2020-04-28,8,Baden-Württemberg,Baden-Württemberg,8146,18,12.7775,0.00220967345936656,0.001568561257058679
2020-10-28,2020-04-29,8,Baden-Württemberg,Baden-Württemberg,8146,14,12.1021,0.001718634912840658,0.0014856493984777804
2020-10-28,2020-04-30,8,Baden-Württemberg,Baden-Württemberg,8146,10,11.4228,0.0012275963663147557,0.0014022587773140191
2020-10-28,2020-05-01,8,Baden-Württemberg,Baden-Württemberg,8146,10,10.7548,0.0012275963663147557,0.0013202553400441933
2020-10-28,2020-05-02,8,Baden-Württemberg,Baden-Württemberg,8146,7,10.1101,0.000859317456420329,0.0012411122023078811
2020-10-28,2020-05-03,8,Baden-Württemberg,Baden-Württemberg,8146,6,9.4996,0.0007365578197888534,0.0011661674441443652
2020-10-28,2020-05-04,8,Baden-Württemberg,Baden-Württemberg,8146,9,8.9276,0.00110483672968328,0.0010959489319911613
2020-10-28,2020-05-05,8,Baden-Württemberg,Baden-Württemberg,8146,10,8.3915,0.0012275963663147557,0.0010301374907930273
2020-10-28,2020-05-06,8,Baden-Württemberg,Baden-Württemberg,8146,8,7.8891,0.0009820770930518046,0.0009684630493493739
2020-10-28,2020-05-07,8,Baden-Württemberg,Baden-Württemberg,8146,9,7.4212,0.00110483672968328,0.0009110238153695065
2020-10-28,2020-05-08,8,Baden-Württemberg,Baden-Württemberg,8146,7,6.9887,0.000859317456420329,0.0008579302725263933
2020-10-28,2020-05-09,8,Baden-Württemberg,Baden-Württemberg,8146,6,6.596,0.0007365578197888534,0.0008097225632212129
2020-10-28,2020-05-10,8,Baden-Württemberg,Baden-Württemberg,8146,5,6.2471,0.0006137981831573779,0.000766891726000491
2020-10-28,2020-05-11,8,Baden-Württemberg,Baden-Württemberg,8146,4,5.9452,0.0004910385465259023,0.0007298305917014486
2020-10-28,2020-05-12,8,Baden-Württemberg,Baden-Württemberg,8146,5,5.6908,0.0006137981831573779,0.0006986005401424013
2020-10-28,2020-05-13,8,Baden-Württemberg,Baden-Württemberg,8146,6,5.4806,0.0007365578197888534,0.000672796464522465
2020-10-28,2020-05-14,8,Baden-Württemberg,Baden-Württemberg,8146,5,5.3097,0.0006137981831573779,0.0006518168426221458
2020-10-28,2020-05-15,8,Baden-Württemberg,Baden-Württemberg,8146,5,5.1746,0.0006137981831573779,0.0006352320157132335
2020-10-28,2020-05-16,8,Baden-Württemberg,Baden-Württemberg,8146,6,5.0709,0.0007365578197888534,0.0006225018413945494
2020-10-28,2020-05-17,8,Baden-Württemberg,Baden-Württemberg,8146,5,4.994,0.0006137981831573779,0.0006130616253375889
2020-10-28,2020-05-18,8,Baden-Württemberg,Baden-Württemberg,8146,4,4.941,0.0004910385465259023,0.0006065553645961208
2020-10-28,2020-05-19,8,Baden-Württemberg,Baden-Württemberg,8146,3,4.9091,0.0003682789098944267,0.0006026393321875767
2020-10-28,2020-05-20,8,Baden-Württemberg,Baden-Württemberg,8146,5,4.8938,0.0006137981831573779,0.0006007611097471152
2020-10-28,2020-05-21,8,Baden-Württemberg,Baden-Württemberg,8146,5,4.8864,0.0006137981831573779,0.0005998526884360422
2020-10-28,2020-05-22,8,Baden-Württemberg,Baden-Württemberg,8146,7,4.8788,0.000859317456420329,0.000598919715197643
2020-10-28,2020-05-23,8,Baden-Württemberg,Baden-Württemberg,8146,8,4.8628,0.0009820770930518046,0.0005969555610115394
2020-10-28,2020-05-24,8,Baden-Württemberg,Baden-Württemberg,8146,5,4.8346,0.0006137981831573779,0.0005934937392585318
2020-10-28,2020-05-25,8,Baden-Württemberg,Baden-Württemberg,8146,7,4.7968,0.000859317456420329,0.000588853424993862
2020-10-28,2020-05-26,8,Baden-Württemberg,Baden-Württemberg,8146,6,4.7521,0.0007365578197888534,0.0005833660692364351
2020-10-28,2020-05-27,8,Baden-Württemberg,Baden-Württemberg,8146,5,4.7077,0.0006137981831573779,0.0005779155413699976
2020-10-28,2020-05-28,8,Baden-Württemberg,Baden-Württemberg,8146,4,4.6733,0.0004910385465259023,0.0005736926098698749
2020-10-28,2020-05-29,8,Baden-Württemberg,Baden-Württemberg,8146,5,4.6592,0.0006137981831573779,0.0005719616989933711
2020-10-28,2020-05-30,8,Baden-Württemberg,Baden-Württemberg,8146,4,4.6744,0.0004910385465259023,0.0005738276454701695
2020-10-28,2020-05-31,8,Baden-Württemberg,Baden-Württemberg,8146,1,4.7284,0.00012275963663147557,0.000580456665848269
2020-10-28,2020-06-01,8,Baden-Württemberg,Baden-Württemberg,8146,1,4.8295,0.00012275963663147557,0.0005928676651117113
2020-10-28,2020-06-02,8,Baden-Württemberg,Baden-Württemberg,8146,2,4.9786,0.00024551927326295114,0.0006111711269334643
2020-10-28,2020-06-03,8,Baden-Württemberg,Baden-Württemberg,8146,3,5.1687,0.0003682789098944267,0.0006345077338571079
2020-10-28,2020-06-04,8,Baden-Württemberg,Baden-Württemberg,8146,5,5.3871,0.0006137981831573779,0.0006613184384974221
2020-10-28,2020-06-05,8,Baden-Württemberg,Baden-Württemberg,8146,7,5.6167,0.000859317456420329,0.0006895040510680088
2020-10-28,2020-06-06,8,Baden-Württemberg,Baden-Württemberg,8146,8,5.8395,0.0009820770930518046,0.0007168548981095016
2020-10-28,2020-06-07,8,Baden-Württemberg,Baden-Württemberg,8146,6,6.0404,0.0007365578197888534,0.0007415173091087651
2020-10-28,2020-06-08,8,Baden-Württemberg,Baden-Württemberg,8146,8,6.2085,0.0009820770930518046,0.0007621532040265161
2020-10-28,2020-06-09,8,Baden-Württemberg,Baden-Württemberg,8146,8,6.333,0.0009820770930518046,0.0007774367787871348
2020-10-28,2020-06-10,8,Baden-Württemberg,Baden-Württemberg,8146,8,6.4065,0.0009820770930518046,0.0007864596120795483
2020-10-28,2020-06-11,8,Baden-Württemberg,Baden-Württemberg,8146,10,6.425,0.0012275963663147557,0.0007887306653572305
2020-10-28,2020-06-12,8,Baden-Württemberg,Baden-Württemberg,8146,7,6.3877,0.000859317456420329,0.0007841517309108765
2020-10-28,2020-06-13,8,Baden-Württemberg,Baden-Württemberg,8146,7,6.301,0.000859317456420329,0.0007735084704149276
2020-10-28,2020-06-14,8,Baden-Württemberg,Baden-Württemberg,8146,8,6.1725,0.0009820770930518046,0.000757733857107783
2020-10-28,2020-06-15,8,Baden-Württemberg,Baden-Württemberg,8146,6,6.011,0.0007365578197888534,0.0007379081757917996
2020-10-28,2020-06-16,8,Baden-Württemberg,Baden-Württemberg,8146,6,5.8293,0.0007365578197888534,0.0007156027498158605
2020-10-28,2020-06-17,8,Baden-Württemberg,Baden-Württemberg,8146,4,5.6399,0.0004910385465259023,0.0006923520746378591
2020-10-28,2020-06-18,8,Baden-Württemberg,Baden-Württemberg,8146,3,5.4557,0.0003682789098944267,0.0006697397495703413
2020-10-28,2020-06-19,8,Baden-Württemberg,Baden-Württemberg,8146,4,5.2865,0.0004910385465259023,0.0006489688190522956
2020-10-28,2020-06-20,8,Baden-Württemberg,Baden-Württemberg,8146,5,5.137,0.0006137981831573779,0.00063061625337589
2020-10-28,2020-06-21,8,Baden-Württemberg,Baden-Württemberg,8146,6,5.0094,0.0007365578197888534,0.0006149521237417138
2020-10-28,2020-06-22,8,Baden-Württemberg,Baden-Württemberg,8146,7,4.9055,0.000859317456420329,0.0006021973974957034
2020-10-28,2020-06-23,8,Baden-Württemberg,Baden-Württemberg,8146,6,4.8293,0.0007365578197888534,0.000592843113184385
2020-10-28,2020-06-24,8,Baden-Württemberg,Baden-Württemberg,8146,6,4.7888,0.0007365578197888534,0.0005878713479008103
2020-10-28,2020-06-25,8,Baden-Württemberg,Baden-Württemberg,8146,3,4.7945,0.0003682789098944267,0.0005885710778296097
2020-10-28,2020-06-26,8,Baden-Württemberg,Baden-Württemberg,8146,3,4.8591,0.0003682789098944267,0.0005965013503560029
2020-10-28,2020-06-27,8,Baden-Württemberg,Baden-Württemberg,8146,2,4.992,0.00024551927326295114,0.000612816106064326
2020-10-28,2020-06-28,8,Baden-Württemberg,Baden-Württemberg,8146,2,5.1986,0.00024551927326295114,0.0006381782469923889
2020-10-28,2020-06-29,8,Baden-Württemberg,Baden-Württemberg,8146,3,5.4785,0.0003682789098944267,0.000672538669285539
2020-10-28,2020-06-30,8,Baden-Württemberg,Baden-Württemberg,8146,3,5.8249,0.0003682789098944267,0.0007150626074146821
2020-10-28,2020-07-01,8,Baden-Württemberg,Baden-Württemberg,8146,6,6.226,0.0007365578197888534,0.0007643014976675669
2020-10-28,2020-07-02,8,Baden-Württemberg,Baden-Württemberg,8146,8,6.6642,0.0009820770930518046,0.0008180947704394795
2020-10-28,2020-07-03,8,Baden-Württemberg,Baden-Württemberg,8146,6,7.1218,0.0007365578197888534,0.0008742695801620428
2020-10-28,2020-07-04,8,Baden-Württemberg,Baden-Württemberg,8146,8,7.5834,0.0009820770930518046,0.0009309354284311319
2020-10-28,2020-07-05,8,Baden-Württemberg,Baden-Württemberg,8146,10,8.0315,0.0012275963663147557,0.000985944021605696
2020-10-28,2020-07-06,8,Baden-Württemberg,Baden-Württemberg,8146,11,8.4496,0.0013503560029462312,0.001037269825681316
2020-10-28,2020-07-07,8,Baden-Württemberg,Baden-Württemberg,8146,12,8.8249,0.0014731156395777069,0.0010833415173091088
2020-10-28,2020-07-08,8,Baden-Württemberg,Baden-Württemberg,8146,12,9.1497,0.0014731156395777069,0.001123213847287012
2020-10-28,2020-07-09,8,Baden-Württemberg,Baden-Württemberg,8146,10,9.423,0.0012275963663147557,0.0011567640559783942
2020-10-28,2020-07-10,8,Baden-Württemberg,Baden-Württemberg,8146,9,9.6489,0.00110483672968328,0.0011844954578934446
2020-10-28,2020-07-11,8,Baden-Württemberg,Baden-Württemberg,8146,10,9.8333,0.0012275963663147557,0.0012071323348882886
2020-10-28,2020-07-12,8,Baden-Württemberg,Baden-Württemberg,8146,11,9.9804,0.0013503560029462312,0.0012251902774367788
2020-10-28,2020-07-13,8,Baden-Württemberg,Baden-Württemberg,8146,11,10.0947,0.0013503560029462312,0.0012392217039037564
2020-10-28,2020-07-14,8,Baden-Württemberg,Baden-Württemberg,8146,11,10.183,0.0013503560029462312,0.0012500613798183157
2020-10-28,2020-07-15,8,Baden-Württemberg,Baden-Württemberg,8146,13,10.2538,0.0015958752762091823,0.0012587527620918242
2020-10-28,2020-07-16,8,Baden-Württemberg,Baden-Württemberg,8146,10,10.3171,0.0012275963663147557,0.0012665234470905966
2020-10-28,2020-07-17,8,Baden-Württemberg,Baden-Württemberg,8146,9,10.3886,0.00110483672968328,0.001275300761109747
2020-10-28,2020-07-18,8,Baden-Württemberg,Baden-Württemberg,8146,6,10.4832,0.0007365578197888534,0.0012869138227350847
2020-10-28,2020-07-19,8,Baden-Württemberg,Baden-Württemberg,8146,3,10.6132,0.0003682789098944267,0.0013028725754971767
2020-10-28,2020-07-20,8,Baden-Württemberg,Baden-Württemberg,8146,8,10.7817,0.0009820770930518046,0.0013235575742695802
2020-10-28,2020-07-21,8,Baden-Württemberg,Baden-Württemberg,8146,10,10.9768,0.0012275963663147557,0.0013475079793763812
2020-10-28,2020-07-22,8,Baden-Württemberg,Baden-Württemberg,8146,11,11.181,0.0013503560029462312,0.0013725754971765283
2020-10-28,2020-07-23,8,Baden-Württemberg,Baden-Württemberg,8146,13,11.3746,0.0015958752762091823,0.001396341762828382
2020-10-28,2020-07-24,8,Baden-Württemberg,Baden-Württemberg,8146,17,11.5378,0.0020869138227350846,0.001416376135526639
2020-10-28,2020-07-25,8,Baden-Württemberg,Baden-Württemberg,8146,13,11.654,0.0015958752762091823,0.0014306408053032162
2020-10-28,2020-07-26,8,Baden-Württemberg,Baden-Württemberg,8146,14,11.7175,0.001718634912840658,0.0014384360422293148
2020-10-28,2020-07-27,8,Baden-Württemberg,Baden-Württemberg,8146,13,11.7253,0.0015958752762091823,0.0014393935673950406
2020-10-28,2020-07-28,8,Baden-Württemberg,Baden-Württemberg,8146,12,11.679,0.0014731156395777069,0.0014337097962190033
2020-10-28,2020-07-29,8,Baden-Württemberg,Baden-Württemberg,8146,13,11.5825,0.0015958752762091823,0.0014218634912840657
2020-10-28,2020-07-30,8,Baden-Württemberg,Baden-Württemberg,8146,14,11.4408,0.001718634912840658,0.0014044684507733857
2020-10-28,2020-07-31,8,Baden-Württemberg,Baden-Württemberg,8146,15,11.2614,0.0018413945494721335,0.001382445371961699
2020-10-28,2020-08-01,8,Baden-Württemberg,Baden-Württemberg,8146,13,11.0569,0.0015958752762091823,0.0013573410262705623
2020-10-28,2020-08-02,8,Baden-Württemberg,Baden-Württemberg,8146,11,10.8475,0.0013503560029462312,0.0013316351583599314
2020-10-28,2020-08-03,8,Baden-Württemberg,Baden-Württemberg,8146,8,10.6574,0.0009820770930518046,0.0013082985514362877
2020-10-28,2020-08-04,8,Baden-Württemberg,Baden-Württemberg,8146,6,10.5108,0.0007365578197888534,0.0012903019887061135
2020-10-28,2020-08-05,8,Baden-Württemberg,Baden-Württemberg,8146,6,10.4269,0.0007365578197888534,0.0012800024551927326
2020-10-28,2020-08-06,8,Baden-Württemberg,Baden-Württemberg,8146,6,10.4157,0.0007365578197888534,0.00127862754726246
2020-10-28,2020-08-07,8,Baden-Württemberg,Baden-Württemberg,8146,10,10.4783,0.0012275963663147557,0.0012863123005155907
2020-10-28,2020-08-08,8,Baden-Württemberg,Baden-Württemberg,8146,8,10.6071,0.0009820770930518046,0.0013021237417137246
2020-10-28,2020-08-09,8,Baden-Württemberg,Baden-Württemberg,8146,10,10.7934,0.0012275963663147557,0.0013249938620181684
2020-10-28,2020-08-10,8,Baden-Württemberg,Baden-Württemberg,8146,16,11.0236,0.001964154186103609,0.0013532531303707342
2020-10-28,2020-08-11,8,Baden-Württemberg,Baden-Württemberg,8146,14,11.2821,0.001718634912840658,0.0013849864964399705
2020-10-28,2020-08-12,8,Baden-Württemberg,Baden-Württemberg,8146,12,11.5634,0.0014731156395777069,0.0014195187822244046
2020-10-28,2020-08-13,8,Baden-Württemberg,Baden-Württemberg,8146,11,11.8677,0.0013503560029462312,0.0014568745396513626
2020-10-28,2020-08-14,8,Baden-Württemberg,Baden-Württemberg,8146,11,12.1957,0.0013503560029462312,0.0014971397004664867
2020-10-28,2020-08-15,8,Baden-Württemberg,Baden-Württemberg,8146,8,12.5465,0.0009820770930518046,0.0015402037809968082
2020-10-28,2020-08-16,8,Baden-Württemberg,Baden-Württemberg,8146,10,12.9168,0.0012275963663147557,0.0015856616744414436
